title,link,price
"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/WiFi/Bluetooth 4.1/Webcam/Integrated HD Graphics)  ",https://amazon.in//Refurbished-Lenovo-Touchscreen-Bluetooth-Integrated/dp/B0D33MQ8F1/ref=sr_1_232?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.7BK0NSCzu-QiO5BvuprXItv3L46-ab1Brr3M9rPr07nmRhWxCzH86_5xQwLHSbg0RwKg3jqHDEVcEXJMgKddA_uUwo4b3of50SeFkz5xMOrjd859FrRCjWE8eyIOBZPVdqv88qcP11kSSQUGq0wzuq7A9Z5mwkr4JWvIkFxue34glGS6OK0J4iXT48QDgB786UdiRZjcckJ0ekc-6m8rsXhty_xS-g9tk1p5IF3aaAo.nEd08XgsmX9MHMknFzQ1o32d93bgu-ckhe7CIzk93EM&dib_tag=se&keywords=laptop&qid=1724854495&sprefix=laptop%2Caps%2C349&sr=8-232,"16,999"
"Lenovo V15 Intel Core i5 11th Gen 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg),82KB00RJIH (V15 G2 ITL)  ",https://amazon.in//Lenovo-V15-82KB00RJIH-G2-ITL/dp/B09H4FW97R/ref=sr_1_233?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.7BK0NSCzu-QiO5BvuprXItv3L46-ab1Brr3M9rPr07nmRhWxCzH86_5xQwLHSbg0RwKg3jqHDEVcEXJMgKddA_uUwo4b3of50SeFkz5xMOrjd859FrRCjWE8eyIOBZPVdqv88qcP11kSSQUGq0wzuq7A9Z5mwkr4JWvIkFxue34glGS6OK0J4iXT48QDgB786UdiRZjcckJ0ekc-6m8rsXhty_xS-g9tk1p5IF3aaAo.nEd08XgsmX9MHMknFzQ1o32d93bgu-ckhe7CIzk93EM&dib_tag=se&keywords=laptop&qid=1724854495&sprefix=laptop%2Caps%2C349&sr=8-233,"44,490"
"Dell [Smartchoice] 15 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/15.6""(39.62cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant KB/Grey/1.48kg  ",https://amazon.in//Dell-Smartchoice-i3-1215U-Processor-Spill-Resistant/dp/B0BQJ68HHC/ref=sr_1_21?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.-X59gDg5gTKWYSAorkPDsEBV22zXaXEuiVlDqgFrZ_fjLrhFkZ2aCkJUzlWrPcK4adovgrLrTwg2U1OtWy3xObxIhUJOk_ubxBn9hIUmxSJOxbH6vtDt9ukSk3ujm8st_cLXf10wiaPlA_GLMrq2Y_8OkCYwmEaK12Nn9vcbjcSMxQb0giuxDeSRGmPenj1MRh1YZzPfafctFMYRHY6hrLeCK01NWMJ07ipYpq8qCKM.8K-qosmg__UNIhwkM2Rk3bI0DXoOLZMhr2mLhbO9FGQ&dib_tag=se&keywords=laptop&qid=1724854408&sprefix=laptop%2Caps%2C349&sr=8-21,"36,990"
"Lenovo V15 Gen 3 Laptop, 15.6"" FHD Anti-Glare Display, Intel Core i5 12th Gen (1235U), 16GB RAM, 512GB SSD, Webcam, HDMI, Wi-Fi, Windows 11, MS-Office, Black, 1.5kg 1 Year Brand Warranty  ",https://amazon.in//Lenovo-V15-Anti-Glare-MS-Office-Warranty/dp/B0DBLGQVD9/ref=sr_1_234?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.7BK0NSCzu-QiO5BvuprXItv3L46-ab1Brr3M9rPr07nmRhWxCzH86_5xQwLHSbg0RwKg3jqHDEVcEXJMgKddA_uUwo4b3of50SeFkz5xMOrjd859FrRCjWE8eyIOBZPVdqv88qcP11kSSQUGq0wzuq7A9Z5mwkr4JWvIkFxue34glGS6OK0J4iXT48QDgB786UdiRZjcckJ0ekc-6m8rsXhty_xS-g9tk1p5IF3aaAo.nEd08XgsmX9MHMknFzQ1o32d93bgu-ckhe7CIzk93EM&dib_tag=se&keywords=laptop&qid=1724854495&sprefix=laptop%2Caps%2C349&sr=8-234,"44,490"
"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, 1080p FHD Camera w/Privacy Shutter, Backlit KB, (Win 11, White, 1.6 kg), fd0022TU  ",https://amazon.in//HP-i5-1335U-15-6-inch-Graphics-fd0022TU/dp/B0C3MGXYGK/ref=sr_1_235?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.7BK0NSCzu-QiO5BvuprXItv3L46-ab1Brr3M9rPr07nmRhWxCzH86_5xQwLHSbg0RwKg3jqHDEVcEXJMgKddA_uUwo4b3of50SeFkz5xMOrjd859FrRCjWE8eyIOBZPVdqv88qcP11kSSQUGq0wzuq7A9Z5mwkr4JWvIkFxue34glGS6OK0J4iXT48QDgB786UdiRZjcckJ0ekc-6m8rsXhty_xS-g9tk1p5IF3aaAo.nEd08XgsmX9MHMknFzQ1o32d93bgu-ckhe7CIzk93EM&dib_tag=se&keywords=laptop&qid=1724854495&sprefix=laptop%2Caps%2C349&sr=8-235,"51,980"
"Lenovo S14 Intel Core I5 12th Gen 14"" (35.56 cm) FHD IPS (1920x1080) Antiglare 300Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Pro/Backlit/Cloud Grey/1.5 kg/3Y Premium Care), 82TW001DIH  ",https://amazon.in//Lenovo-1920x1080-Antiglare-300Nits-82TW001DIH/dp/B0CH8D6F4N/ref=sr_1_236?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.7BK0NSCzu-QiO5BvuprXItv3L46-ab1Brr3M9rPr07nmRhWxCzH86_5xQwLHSbg0RwKg3jqHDEVcEXJMgKddA_uUwo4b3of50SeFkz5xMOrjd859FrRCjWE8eyIOBZPVdqv88qcP11kSSQUGq0wzuq7A9Z5mwkr4JWvIkFxue34glGS6OK0J4iXT48QDgB786UdiRZjcckJ0ekc-6m8rsXhty_xS-g9tk1p5IF3aaAo.nEd08XgsmX9MHMknFzQ1o32d93bgu-ckhe7CIzk93EM&dib_tag=se&keywords=laptop&qid=1724854495&sprefix=laptop%2Caps%2C349&sr=8-236,"48,490"
"ASUS Chromebook CM14, Octa-Core MediaTek Kompanio 520, 14"" (32.46 Cms) FHD, Thin and Light Chromebook (8GB RAM/128GB eMMC Storage/Chrome OS/Gray/1.45 Kg), CM1402CM2A-NK0129  ",https://amazon.in//ASUS-Chromebook-Octa-Core-MediaTek-CM1402CM2A-EK0085/dp/B0CQLRHSS3/ref=sr_1_237?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.7BK0NSCzu-QiO5BvuprXItv3L46-ab1Brr3M9rPr07nmRhWxCzH86_5xQwLHSbg0RwKg3jqHDEVcEXJMgKddA_uUwo4b3of50SeFkz5xMOrjd859FrRCjWE8eyIOBZPVdqv88qcP11kSSQUGq0wzuq7A9Z5mwkr4JWvIkFxue34glGS6OK0J4iXT48QDgB786UdiRZjcckJ0ekc-6m8rsXhty_xS-g9tk1p5IF3aaAo.nEd08XgsmX9MHMknFzQ1o32d93bgu-ckhe7CIzk93EM&dib_tag=se&keywords=laptop&qid=1724854495&sprefix=laptop%2Caps%2C349&sr=8-237,"28,897"
"Lenovo ThinkBook 16 Intel 13th Gen Core i5 16"" (40.64cm) WUXGA IPS 300 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Win 11 Home/Backlit Keyboard/Arctic Grey/1.7 Kg), 21KHA081IN  ",https://amazon.in//Lenovo-ThinkBook-Antiglare-Keyboard-21KHA081IN/dp/B0D82F4JMC/ref=sr_1_238?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.7BK0NSCzu-QiO5BvuprXItv3L46-ab1Brr3M9rPr07nmRhWxCzH86_5xQwLHSbg0RwKg3jqHDEVcEXJMgKddA_uUwo4b3of50SeFkz5xMOrjd859FrRCjWE8eyIOBZPVdqv88qcP11kSSQUGq0wzuq7A9Z5mwkr4JWvIkFxue34glGS6OK0J4iXT48QDgB786UdiRZjcckJ0ekc-6m8rsXhty_xS-g9tk1p5IF3aaAo.nEd08XgsmX9MHMknFzQ1o32d93bgu-ckhe7CIzk93EM&dib_tag=se&keywords=laptop&qid=1724854495&sprefix=laptop%2Caps%2C349&sr=8-238,"55,990"
(Refurbished) Dell Latitude E5440 4th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14 (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Webcam/Intel HD Graphics)  ,https://amazon.in//Refurbished-Dell-Latitude-Windows-Graphics/dp/B0D98HBT5W/ref=sr_1_239?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.7BK0NSCzu-QiO5BvuprXItv3L46-ab1Brr3M9rPr07nmRhWxCzH86_5xQwLHSbg0RwKg3jqHDEVcEXJMgKddA_uUwo4b3of50SeFkz5xMOrjd859FrRCjWE8eyIOBZPVdqv88qcP11kSSQUGq0wzuq7A9Z5mwkr4JWvIkFxue34glGS6OK0J4iXT48QDgB786UdiRZjcckJ0ekc-6m8rsXhty_xS-g9tk1p5IF3aaAo.nEd08XgsmX9MHMknFzQ1o32d93bgu-ckhe7CIzk93EM&dib_tag=se&keywords=laptop&qid=1724854495&sprefix=laptop%2Caps%2C349&sr=8-239,"15,825"
"HP Pavilion 15, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 1TB SSD, AMD Radeon graphics, FPR, 720p HD camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eh1047AU  ",https://amazon.in//HP-Pavilion-15-6-inch-graphics-eh1047AU/dp/B0CRKNR9LS/ref=sr_1_240?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.7BK0NSCzu-QiO5BvuprXItv3L46-ab1Brr3M9rPr07nmRhWxCzH86_5xQwLHSbg0RwKg3jqHDEVcEXJMgKddA_uUwo4b3of50SeFkz5xMOrjd859FrRCjWE8eyIOBZPVdqv88qcP11kSSQUGq0wzuq7A9Z5mwkr4JWvIkFxue34glGS6OK0J4iXT48QDgB786UdiRZjcckJ0ekc-6m8rsXhty_xS-g9tk1p5IF3aaAo.nEd08XgsmX9MHMknFzQ1o32d93bgu-ckhe7CIzk93EM&dib_tag=se&keywords=laptop&qid=1724854495&sprefix=laptop%2Caps%2C349&sr=8-240,"50,990"
"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 8GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ",https://amazon.in//Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46P4V5V/ref=sr_1_241?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.7BK0NSCzu-QiO5BvuprXItv3L46-ab1Brr3M9rPr07nmRhWxCzH86_5xQwLHSbg0RwKg3jqHDEVcEXJMgKddA_uUwo4b3of50SeFkz5xMOrjd859FrRCjWE8eyIOBZPVdqv88qcP11kSSQUGq0wzuq7A9Z5mwkr4JWvIkFxue34glGS6OK0J4iXT48QDgB786UdiRZjcckJ0ekc-6m8rsXhty_xS-g9tk1p5IF3aaAo.nEd08XgsmX9MHMknFzQ1o32d93bgu-ckhe7CIzk93EM&dib_tag=se&keywords=laptop&qid=1724854495&sprefix=laptop%2Caps%2C349&sr=8-241,"51,003"
"MSI Modern 15, Intel 12th Gen. i3-1215U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Intel UHD Graphics/Classic Black/1.7Kg), B12M-612IN  ",https://amazon.in//MSI-i3-1215U-Windows-Graphics-B12M-612IN/dp/B0C9JFKHP2/ref=sr_1_242?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.7BK0NSCzu-QiO5BvuprXItv3L46-ab1Brr3M9rPr07nmRhWxCzH86_5xQwLHSbg0RwKg3jqHDEVcEXJMgKddA_uUwo4b3of50SeFkz5xMOrjd859FrRCjWE8eyIOBZPVdqv88qcP11kSSQUGq0wzuq7A9Z5mwkr4JWvIkFxue34glGS6OK0J4iXT48QDgB786UdiRZjcckJ0ekc-6m8rsXhty_xS-g9tk1p5IF3aaAo.nEd08XgsmX9MHMknFzQ1o32d93bgu-ckhe7CIzk93EM&dib_tag=se&keywords=laptop&qid=1724854495&sprefix=laptop%2Caps%2C349&sr=8-242,"35,490"
"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (64GB RAM/512GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MjYyNDE4OTk0NzE2OTI5OjE3MjQ4NTQ1MDA6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc0ODMyOjowOjo&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC47KQGQ%2Fref%3Dsr_1_241_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.ExJRlIzOhhU_yV1u0QLWixrO4unGm6kJoXJnGPjd14H9wcomMPOavfnGAhPZaADyksU31FBBCJXdGA8ueBPcsW7HFzv5uPDar3O7RwrhJBwpUeyMoRVO3jHgUvtc6MfPfOzvmN-XxlOAVw9j-2zQ58V85cbBL9jAqTN8ns4A1frSiii28v27xM8nS_nV8MvdKjh9PrPlcr24jmDOUwXg-GGBpfiPO31YSyRmK8cZ07s.B0rln-3UassNg2Hgf-idWQPhj_gAeZ3FQA6wNQ_8cHY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724854500%26sprefix%3Dlaptop%252Caps%252C349%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"37,990"
"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ",https://amazon.in//Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DB1SDB87/ref=sr_1_22?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.-X59gDg5gTKWYSAorkPDsEBV22zXaXEuiVlDqgFrZ_fjLrhFkZ2aCkJUzlWrPcK4adovgrLrTwg2U1OtWy3xObxIhUJOk_ubxBn9hIUmxSJOxbH6vtDt9ukSk3ujm8st_cLXf10wiaPlA_GLMrq2Y_8OkCYwmEaK12Nn9vcbjcSMxQb0giuxDeSRGmPenj1MRh1YZzPfafctFMYRHY6hrLeCK01NWMJ07ipYpq8qCKM.8K-qosmg__UNIhwkM2Rk3bI0DXoOLZMhr2mLhbO9FGQ&dib_tag=se&keywords=laptop&qid=1724854408&sprefix=laptop%2Caps%2C349&sr=8-22,"33,990"
"(Refurbished) Dell Precision 7510 Intel Core i7 - 6920HQ Quad Core Processor, 16 GB Ram & 2TB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Dual Intel & Nvidia Quadro M2000M (4GB Graphic ) Laptop  ",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MjYyNDE4OTk0NzE2OTI5OjE3MjQ4NTQ1MDA6c3BfYXRmX25leHQ6MzAwMTUzOTI5NzI1NTMyOjowOjo&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CZDSX2JQ%2Fref%3Dsr_1_242_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.ExJRlIzOhhU_yV1u0QLWixrO4unGm6kJoXJnGPjd14H9wcomMPOavfnGAhPZaADyksU31FBBCJXdGA8ueBPcsW7HFzv5uPDar3O7RwrhJBwpUeyMoRVO3jHgUvtc6MfPfOzvmN-XxlOAVw9j-2zQ58V85cbBL9jAqTN8ns4A1frSiii28v27xM8nS_nV8MvdKjh9PrPlcr24jmDOUwXg-GGBpfiPO31YSyRmK8cZ07s.B0rln-3UassNg2Hgf-idWQPhj_gAeZ3FQA6wNQ_8cHY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724854500%26sprefix%3Dlaptop%252Caps%252C349%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"52,590"
"FUTOPIA ULTIMUS PRO [2024] Intel Celeron Dual Core Upto 2.8 Ghz 8 GB RAM 256 GB SSD Expandable Upto 1 TB, 14.1"" HD Display Intel UHD Graphics Windows 11 Home 1.30 Kg Thin & Light Laptop Matt Black  ",https://amazon.in//FUTOPIA-ULTIMUS-NU14U3INC54BN-Graphics-Bluetooth/dp/B0C4NVV31S/ref=sr_1_243?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.ExJRlIzOhhU_yV1u0QLWixrO4unGm6kJoXJnGPjd14H9wcomMPOavfnGAhPZaADyksU31FBBCJXdGA8ueBPcsW7HFzv5uPDar3O7RwrhJBwpUeyMoRVO3jHgUvtc6MfPfOzvmN-XxlOAVw9j-2zQ58V85cbBL9jAqTN8ns4A1frSiii28v27xM8nS_nV8MvdKjh9PrPlcr24jmDOUwXg-GGBpfiPO31YSyRmK8cZ07s.B0rln-3UassNg2Hgf-idWQPhj_gAeZ3FQA6wNQ_8cHY&dib_tag=se&keywords=laptop&qid=1724854500&sprefix=laptop%2Caps%2C349&sr=8-243,"16,990"
"HP Laptop 15, AMD Ryzenâ„¢ 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4(3200 SDRAM), 512GB SSD, Dual Speakers,MSO,Windows 11,Natural Silver,1.69 kg,15s-eq2305au  ",https://amazon.in//HP-RyzenTM-15-6-inch-Speakers-15s-eq2305au/dp/B0CY2MJ7LL/ref=sr_1_244?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.ExJRlIzOhhU_yV1u0QLWixrO4unGm6kJoXJnGPjd14H9wcomMPOavfnGAhPZaADyksU31FBBCJXdGA8ueBPcsW7HFzv5uPDar3O7RwrhJBwpUeyMoRVO3jHgUvtc6MfPfOzvmN-XxlOAVw9j-2zQ58V85cbBL9jAqTN8ns4A1frSiii28v27xM8nS_nV8MvdKjh9PrPlcr24jmDOUwXg-GGBpfiPO31YSyRmK8cZ07s.B0rln-3UassNg2Hgf-idWQPhj_gAeZ3FQA6wNQ_8cHY&dib_tag=se&keywords=laptop&qid=1724854500&sprefix=laptop%2Caps%2C349&sr=8-244,"40,499"
"ASUS TUF Gaming F15 - Gaming Laptop, Intel Core i5-11260H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz, (8GB/512GB SSD/4GB NVIDIA RTX 2050/Win 11/ RGB Backlit/Black/2.30 kg),FX506HF-HN075W  ",https://amazon.in//ASUS-TUF-Gaming-F15-FX506HF-HN075W/dp/B0CYCJ6G2H/ref=sr_1_245?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.ExJRlIzOhhU_yV1u0QLWixrO4unGm6kJoXJnGPjd14H9wcomMPOavfnGAhPZaADyksU31FBBCJXdGA8ueBPcsW7HFzv5uPDar3O7RwrhJBwpUeyMoRVO3jHgUvtc6MfPfOzvmN-XxlOAVw9j-2zQ58V85cbBL9jAqTN8ns4A1frSiii28v27xM8nS_nV8MvdKjh9PrPlcr24jmDOUwXg-GGBpfiPO31YSyRmK8cZ07s.B0rln-3UassNg2Hgf-idWQPhj_gAeZ3FQA6wNQ_8cHY&dib_tag=se&keywords=laptop&qid=1724854500&sprefix=laptop%2Caps%2C349&sr=8-245,"47,990"
"Lenovo ThinkBook 14 Intel 13th Gen Core i3 14"" (35.56cm) WUXGA IPS 300 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Win 11 Home/FPR/Arctic Grey/1Y Onsite + Premier Support/1.38Kg), 21KG00AFIN  ",https://amazon.in//Lenovo-ThinkBook-35-56cm-Antiglare-21KG00AFIN/dp/B0CQRK9JBC/ref=sr_1_246?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.ExJRlIzOhhU_yV1u0QLWixrO4unGm6kJoXJnGPjd14H9wcomMPOavfnGAhPZaADyksU31FBBCJXdGA8ueBPcsW7HFzv5uPDar3O7RwrhJBwpUeyMoRVO3jHgUvtc6MfPfOzvmN-XxlOAVw9j-2zQ58V85cbBL9jAqTN8ns4A1frSiii28v27xM8nS_nV8MvdKjh9PrPlcr24jmDOUwXg-GGBpfiPO31YSyRmK8cZ07s.B0rln-3UassNg2Hgf-idWQPhj_gAeZ3FQA6wNQ_8cHY&dib_tag=se&keywords=laptop&qid=1724854500&sprefix=laptop%2Caps%2C349&sr=8-246,"43,990"
"Lenovo Yoga Slim 6 Intel Core i7 13700H 14""(35.5cm)WUXGA OLED 400Nit Laptop(16GB/512GB SSD/60Hz Refresh/Win 11/Office 2021/Backlit KB/1Yr Warranty/Alexa/3 month Game Pass/Storm Grey/1.35Kg),83E00007IN  ",https://amazon.in//Lenovo-13700H-Backlit-Warranty-83E00007IN/dp/B0CGM3D323/ref=sr_1_247?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.ExJRlIzOhhU_yV1u0QLWixrO4unGm6kJoXJnGPjd14H9wcomMPOavfnGAhPZaADyksU31FBBCJXdGA8ueBPcsW7HFzv5uPDar3O7RwrhJBwpUeyMoRVO3jHgUvtc6MfPfOzvmN-XxlOAVw9j-2zQ58V85cbBL9jAqTN8ns4A1frSiii28v27xM8nS_nV8MvdKjh9PrPlcr24jmDOUwXg-GGBpfiPO31YSyRmK8cZ07s.B0rln-3UassNg2Hgf-idWQPhj_gAeZ3FQA6wNQ_8cHY&dib_tag=se&keywords=laptop&qid=1724854500&sprefix=laptop%2Caps%2C349&sr=8-247,"91,990"
"MSI Thin A15, Ryzen 5 7535Hs, 40Cm Fhd 144Hz Gaming Laptop(16Gb/512 Gb Nvme Ssd/Windows 11 Home/Nvidia Geforce RTX 4050, Gddr6 6Gb/Cosmos Gray/1.86Kg), B7Ve-066In - AMD  ",https://amazon.in//MSI-7535Hs-Windows-Geforce-B7Ve-066In/dp/B0CV5FGDXM/ref=sr_1_248?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.ExJRlIzOhhU_yV1u0QLWixrO4unGm6kJoXJnGPjd14H9wcomMPOavfnGAhPZaADyksU31FBBCJXdGA8ueBPcsW7HFzv5uPDar3O7RwrhJBwpUeyMoRVO3jHgUvtc6MfPfOzvmN-XxlOAVw9j-2zQ58V85cbBL9jAqTN8ns4A1frSiii28v27xM8nS_nV8MvdKjh9PrPlcr24jmDOUwXg-GGBpfiPO31YSyRmK8cZ07s.B0rln-3UassNg2Hgf-idWQPhj_gAeZ3FQA6wNQ_8cHY&dib_tag=se&keywords=laptop&qid=1724854500&sprefix=laptop%2Caps%2C349&sr=8-248,"71,990"
"HP Laptop 15, AMD Ryzen 7 5700U, 15.6-inch(39.6 cm),FHD,16GB DDR4,512GB SSD, Audio by B&O,Dual speakers, Win 11 Home 64, Silver, 1.69 kg,15s-er2004AU  ",https://amazon.in//HP-Laptop-15-6-inch-speakers-15s-er2004AU/dp/B0CWCW288W/ref=sr_1_249?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.ExJRlIzOhhU_yV1u0QLWixrO4unGm6kJoXJnGPjd14H9wcomMPOavfnGAhPZaADyksU31FBBCJXdGA8ueBPcsW7HFzv5uPDar3O7RwrhJBwpUeyMoRVO3jHgUvtc6MfPfOzvmN-XxlOAVw9j-2zQ58V85cbBL9jAqTN8ns4A1frSiii28v27xM8nS_nV8MvdKjh9PrPlcr24jmDOUwXg-GGBpfiPO31YSyRmK8cZ07s.B0rln-3UassNg2Hgf-idWQPhj_gAeZ3FQA6wNQ_8cHY&dib_tag=se&keywords=laptop&qid=1724854500&sprefix=laptop%2Caps%2C349&sr=8-249,"60,990"
"HP 255 G9 AMD Ryzen 5 Hexa Core AMD Ryzen5-5625U - (8 GB/512 GB SSD/DOS) G9 Business Laptop (15.6 inch, Natural Silver, 1.47 kg)  ",https://amazon.in//HP-Ryzen-Hexa-Core-Ryzen5-5625U/dp/B0CZXRNW4S/ref=sr_1_250?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.ExJRlIzOhhU_yV1u0QLWixrO4unGm6kJoXJnGPjd14H9wcomMPOavfnGAhPZaADyksU31FBBCJXdGA8ueBPcsW7HFzv5uPDar3O7RwrhJBwpUeyMoRVO3jHgUvtc6MfPfOzvmN-XxlOAVw9j-2zQ58V85cbBL9jAqTN8ns4A1frSiii28v27xM8nS_nV8MvdKjh9PrPlcr24jmDOUwXg-GGBpfiPO31YSyRmK8cZ07s.B0rln-3UassNg2Hgf-idWQPhj_gAeZ3FQA6wNQ_8cHY&dib_tag=se&keywords=laptop&qid=1724854500&sprefix=laptop%2Caps%2C349&sr=8-250,"30,999"
"ASUS VivoBook 15 (2022), IntelÂ®Coreâ„¢ i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB/512 SSD//Windows 11/Office 2021/Backlit KB/Quiet Blue/1.7 kg), X1504ZA-NJ325WS  ",https://amazon.in//ASUS-VivoBook-Intel%C2%AECoreTM-i3-1215U-X1504ZA-NJ325WS/dp/B0CD47SZ5R/ref=sr_1_251?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.ExJRlIzOhhU_yV1u0QLWixrO4unGm6kJoXJnGPjd14H9wcomMPOavfnGAhPZaADyksU31FBBCJXdGA8ueBPcsW7HFzv5uPDar3O7RwrhJBwpUeyMoRVO3jHgUvtc6MfPfOzvmN-XxlOAVw9j-2zQ58V85cbBL9jAqTN8ns4A1frSiii28v27xM8nS_nV8MvdKjh9PrPlcr24jmDOUwXg-GGBpfiPO31YSyRmK8cZ07s.B0rln-3UassNg2Hgf-idWQPhj_gAeZ3FQA6wNQ_8cHY&dib_tag=se&keywords=laptop&qid=1724854500&sprefix=laptop%2Caps%2C349&sr=8-251,"35,990"
"HP Laptop 15s, 12th Gen Intel Core i3, 15.6-inch (39.6 cm), 8GB DDR4, 512GB SSD, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU / FQ5327TU  ",https://amazon.in//HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0BP2M7CCS/ref=sr_1_23?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.-X59gDg5gTKWYSAorkPDsEBV22zXaXEuiVlDqgFrZ_fjLrhFkZ2aCkJUzlWrPcK4adovgrLrTwg2U1OtWy3xObxIhUJOk_ubxBn9hIUmxSJOxbH6vtDt9ukSk3ujm8st_cLXf10wiaPlA_GLMrq2Y_8OkCYwmEaK12Nn9vcbjcSMxQb0giuxDeSRGmPenj1MRh1YZzPfafctFMYRHY6hrLeCK01NWMJ07ipYpq8qCKM.8K-qosmg__UNIhwkM2Rk3bI0DXoOLZMhr2mLhbO9FGQ&dib_tag=se&keywords=laptop&qid=1724854408&sprefix=laptop%2Caps%2C349&sr=8-23,"36,990"
