title,link,price,rating,MRP,Reviews_count,delivery_date,image
"Digitek® (DWM 003 Wireless Microphone with Receiver Set, 2 Mics + 1 Receiver, Type C Connector, 4 Hours Continuous Use, 10m Wireless Range, Suitable for Vlog, YouTube, Live Streaming, Video Recording  ",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MjExNzIyNzUzNjI3NTUyOjE3Mjc0MjU4ODc6c3BfYnRmOjIwMTY3NDk5MDY0NDk4OjowOjo&url=%2FMicrophone-Compatible-Cancellation-Streaming-Recording%2Fdp%2FB0BHLD5MGK%2Fref%3Dsr_1_106_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.Z3jL0BhgSah1xhKbKWtzl2L2_qVw1RJ8NnIiwTHQ9LLCiYbMNKajHk5fru9ieDyFhJmiJ5M9jY5wOz-Rmps0S_rjSe3f6IOVe9_s4ng6HN8pU69FvV26S7k5mpIFgiwdmFys4eGAo0lKR89Gcrw9xLu3fe2NjS_hrYB3yH-mrbptUgSrFjqKy9Fga8qp50Wh6fsTT2OB2tpWSOc6cjekfu4GJD2vn9FFyInd8rPBdz5d3U9CzuSD--l6xubxP25U4PzYUu65Os5l_HQuNek46Kt_BaR61uZVqSzm-_XB1r4.OTVy7HfJ3CDRWNY777ik6PlYL4E1NtQfRPUcK6baf_A%26dib_tag%3Dse%26keywords%3Dmic%26qid%3D1727425887%26sprefix%3Dmic%252Caps%252C349%26sr%3D8-106-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,398",3.3 out of 5 stars,"2,995",179,"Tomorrow, 28 September",https://m.media-amazon.com/images/I/61H7T7B8XLL._AC_UL320_.jpg
"GRENARO 3 in 1 Wireless Microphone for iPhone/Android/DSLR Camera/USB-C Plug/iPad, Noise Cancellation Wireless Mic for Youtubers, Video Recording, Streaming,164 ft Range (Black)  ",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MjExNzIyNzUzNjI3NTUyOjE3Mjc0MjU4ODc6c3BfYnRmOjMwMDI0Mzc5ODg3MTMzMjo6MDo6&url=%2FGRENARO-Microphone-Cancellation-Youtubers-Recording%2Fdp%2FB0D5GV2Y5B%2Fref%3Dsr_1_107_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.Z3jL0BhgSah1xhKbKWtzl2L2_qVw1RJ8NnIiwTHQ9LLCiYbMNKajHk5fru9ieDyFhJmiJ5M9jY5wOz-Rmps0S_rjSe3f6IOVe9_s4ng6HN8pU69FvV26S7k5mpIFgiwdmFys4eGAo0lKR89Gcrw9xLu3fe2NjS_hrYB3yH-mrbptUgSrFjqKy9Fga8qp50Wh6fsTT2OB2tpWSOc6cjekfu4GJD2vn9FFyInd8rPBdz5d3U9CzuSD--l6xubxP25U4PzYUu65Os5l_HQuNek46Kt_BaR61uZVqSzm-_XB1r4.OTVy7HfJ3CDRWNY777ik6PlYL4E1NtQfRPUcK6baf_A%26dib_tag%3Dse%26keywords%3Dmic%26qid%3D1727425887%26sprefix%3Dmic%252Caps%252C349%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,399",3.6 out of 5 stars,"1,999",89,Friday 4 October,https://m.media-amazon.com/images/I/61IxFOaqHuL._AC_UL320_.jpg
"LAVRIDER Wireless Microphone, Noise Reduction Wireless Mic for Youtubers,Video Recording,Live Stream, Plug & Play, 30m Range, 48Hrs Battery, Compatible with Type-C Android & iPhone (Single Universal)  ",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MjExNzIyNzUzNjI3NTUyOjE3Mjc0MjU4ODc6c3BfYnRmOjMwMDMyOTMzNTYxMzEzMjo6MDo6&url=%2FLAVRIDER-Microphone-Compatible-Single-Universal%2Fdp%2FB0DB6G6PVK%2Fref%3Dsr_1_108_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.Z3jL0BhgSah1xhKbKWtzl2L2_qVw1RJ8NnIiwTHQ9LLCiYbMNKajHk5fru9ieDyFhJmiJ5M9jY5wOz-Rmps0S_rjSe3f6IOVe9_s4ng6HN8pU69FvV26S7k5mpIFgiwdmFys4eGAo0lKR89Gcrw9xLu3fe2NjS_hrYB3yH-mrbptUgSrFjqKy9Fga8qp50Wh6fsTT2OB2tpWSOc6cjekfu4GJD2vn9FFyInd8rPBdz5d3U9CzuSD--l6xubxP25U4PzYUu65Os5l_HQuNek46Kt_BaR61uZVqSzm-_XB1r4.OTVy7HfJ3CDRWNY777ik6PlYL4E1NtQfRPUcK6baf_A%26dib_tag%3Dse%26keywords%3Dmic%26qid%3D1727425887%26sprefix%3Dmic%252Caps%252C349%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,199",5.0 out of 5 stars,"2,999",4,"Tomorrow, 28 September",https://m.media-amazon.com/images/I/61PSUDe9+4L._AC_UL320_.jpg
DDLC K35 Dual Wireless Mic for Smartphones Laptop Desktop iPhone Collar Microphone for YouTube Vlogging ASMR Recording Podcast and Interview (k35 Dual Collar mic)  ,https://amazon.in//sspa/click?ie=UTF8&spc=MTozNzU4OTg5NTA5NTk3MzoxNzI3NDI1ODk3OnNwX2F0Zl9uZXh0OjMwMDM0MjQxMDAyMzMzMjo6MDo6&url=%2FDDLC-Dual-Smartphones-k35-mic%2Fdp%2FB0CQWJ5CXT%2Fref%3Dsr_1_145_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.q49QEllwVnE_w26HB6I1Qh7dGN_15Ssla9wWOQKNhNNvfLnOZq6r3C0yDVoLAyIjxPXItYEj0-QxN_32c4HDzH49FhdblYfbDO13heNI12bFAgBQu1xAMRa1LHd6oShX2IWHlDcyvIr9b9EoXbqQlNtFX-gvGRzwRx5Kebvk47RowBgnKU2AusiPbXn07j4gDHGTnsJCYzNNPn1MbknTpn53W39O_hZ0X9KyXce5-tLmkKY3WLUeXGMO6D4SenhjBBcfTGjhhWkNRNxVKAZzQdCtLHCHXNi8VnlV4DW_L2U.3wApe4GYhPHi5VjZNVBVk7VbwteECL6If-e2e4lARz4%26dib_tag%3Dse%26keywords%3Dmic%26qid%3D1727425897%26sprefix%3Dmic%252Caps%252C349%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"1,099",4.5 out of 5 stars,"3,999",57,N/A,https://m.media-amazon.com/images/I/51GzPR4lY5L._AC_UL320_.jpg
"HUMBLE W16 Wireless Microphone - Noise Reduction Lapel Mic with Charging Case - Ideal for Video Recording, YouTube, Facebook - Compatible with Type C & Lightning Ports- Dual Channel Universal Version.  ",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNzU4OTg5NTA5NTk3MzoxNzI3NDI1ODk3OnNwX2F0Zl9uZXh0OjMwMDI2Mzk0MzY0NTczMjo6MDo6&url=%2FHUMBLE-W16-Wireless-Microphone-Compatible%2Fdp%2FB0D7969N8Q%2Fref%3Dsr_1_146_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.q49QEllwVnE_w26HB6I1Qh7dGN_15Ssla9wWOQKNhNNvfLnOZq6r3C0yDVoLAyIjxPXItYEj0-QxN_32c4HDzH49FhdblYfbDO13heNI12bFAgBQu1xAMRa1LHd6oShX2IWHlDcyvIr9b9EoXbqQlNtFX-gvGRzwRx5Kebvk47RowBgnKU2AusiPbXn07j4gDHGTnsJCYzNNPn1MbknTpn53W39O_hZ0X9KyXce5-tLmkKY3WLUeXGMO6D4SenhjBBcfTGjhhWkNRNxVKAZzQdCtLHCHXNi8VnlV4DW_L2U.3wApe4GYhPHi5VjZNVBVk7VbwteECL6If-e2e4lARz4%26dib_tag%3Dse%26keywords%3Dmic%26qid%3D1727425897%26sprefix%3Dmic%252Caps%252C349%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"1,399",4.1 out of 5 stars,"2,999",11,"Tomorrow, 28 September",https://m.media-amazon.com/images/I/51IQwF9tbhL._AC_UL320_.jpg
"Digitek® DWM-110 2-in-1 Wireless Microphone System with 2.4GHz RF, 50m Range, 8Hr Run Time, Plug & Play, Noise Cancellation, Compatible with DSLR, Android/iPhone for Vlogging, Meetings & Videoshoots  ",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNzU4OTg5NTA5NTk3MzoxNzI3NDI1ODk3OnNwX2F0Zl9uZXh0OjMwMDI3MDcxNTA3NDEzMjo6MDo6&url=%2FDWM-110-Microphone-Cancellation-Compatible-Videoshoots%2Fdp%2FB0D8J77CHB%2Fref%3Dsr_1_147_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.q49QEllwVnE_w26HB6I1Qh7dGN_15Ssla9wWOQKNhNNvfLnOZq6r3C0yDVoLAyIjxPXItYEj0-QxN_32c4HDzH49FhdblYfbDO13heNI12bFAgBQu1xAMRa1LHd6oShX2IWHlDcyvIr9b9EoXbqQlNtFX-gvGRzwRx5Kebvk47RowBgnKU2AusiPbXn07j4gDHGTnsJCYzNNPn1MbknTpn53W39O_hZ0X9KyXce5-tLmkKY3WLUeXGMO6D4SenhjBBcfTGjhhWkNRNxVKAZzQdCtLHCHXNi8VnlV4DW_L2U.3wApe4GYhPHi5VjZNVBVk7VbwteECL6If-e2e4lARz4%26dib_tag%3Dse%26keywords%3Dmic%26qid%3D1727425897%26sprefix%3Dmic%252Caps%252C349%26sr%3D8-147-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"3,998",2.5 out of 5 stars,"6,995",3,Sunday 29 September,https://m.media-amazon.com/images/I/61R7oO2vXvL._AC_UL320_.jpg
"IZI X Dual Channel Wireless Microphone System with ANC Noise Reduction, 360° Sound Capture, 120M Range, 15 Hr Playback, Fast Charging, DSLR & Android iOS Compatible, Suitable for Vlogging & YouTube  ",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNzU4OTg5NTA5NTk3MzoxNzI3NDI1ODk3OnNwX2F0Zl9uZXh0OjMwMDMzMjM2MzcxMDIzMjo6MDo6&url=%2FIZI-Wireless-Microphone-Reduction-Compatible%2Fdp%2FB0D54B5RWF%2Fref%3Dsr_1_148_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.q49QEllwVnE_w26HB6I1Qh7dGN_15Ssla9wWOQKNhNNvfLnOZq6r3C0yDVoLAyIjxPXItYEj0-QxN_32c4HDzH49FhdblYfbDO13heNI12bFAgBQu1xAMRa1LHd6oShX2IWHlDcyvIr9b9EoXbqQlNtFX-gvGRzwRx5Kebvk47RowBgnKU2AusiPbXn07j4gDHGTnsJCYzNNPn1MbknTpn53W39O_hZ0X9KyXce5-tLmkKY3WLUeXGMO6D4SenhjBBcfTGjhhWkNRNxVKAZzQdCtLHCHXNi8VnlV4DW_L2U.3wApe4GYhPHi5VjZNVBVk7VbwteECL6If-e2e4lARz4%26dib_tag%3Dse%26keywords%3Dmic%26qid%3D1727425897%26sprefix%3Dmic%252Caps%252C349%26sr%3D8-148-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"3,919",4.5 out of 5 stars,"8,990",24,"Tomorrow, 28 September",https://m.media-amazon.com/images/I/611iDF6UXDL._AC_UL320_.jpg
AHUJA AUD-98XLR Unidirectional Dynamic Microphone -Corded Mic  ,https://amazon.in//AHUJA-AUD-98XLR-Unidirectional-Dynamic-Microphone/dp/B08P5PTVB1/ref=sr_1_149?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.q49QEllwVnE_w26HB6I1Qh7dGN_15Ssla9wWOQKNhNNvfLnOZq6r3C0yDVoLAyIjxPXItYEj0-QxN_32c4HDzH49FhdblYfbDO13heNI12bFAgBQu1xAMRa1LHd6oShX2IWHlDcyvIr9b9EoXbqQlNtFX-gvGRzwRx5Kebvk47RowBgnKU2AusiPbXn07j4gDHGTnsJCYzNNPn1MbknTpn53W39O_hZ0X9KyXce5-tLmkKY3WLUeXGMO6D4SenhjBBcfTGjhhWkNRNxVKAZzQdCtLHCHXNi8VnlV4DW_L2U.3wApe4GYhPHi5VjZNVBVk7VbwteECL6If-e2e4lARz4&dib_tag=se&keywords=mic&qid=1727425897&sprefix=mic%2Caps%2C349&sr=8-149,"1,655",4.1 out of 5 stars,"1,780",89,Thursday 3 October,https://m.media-amazon.com/images/I/61ra1js8MtL._AC_UL320_.jpg
"Careflection 1.5 M Collar Mic Voice Recording Filter Microphone, Digital Noise Cancellation Clip Collar Mic Condenser for Singing, YouTube, Smartphones (1.5 Meter)  ",https://amazon.in//Careflection-Recording-Microphone-Cancellation-Smartphones/dp/B0CM3T3CMG/ref=sr_1_150?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.q49QEllwVnE_w26HB6I1Qh7dGN_15Ssla9wWOQKNhNNvfLnOZq6r3C0yDVoLAyIjxPXItYEj0-QxN_32c4HDzH49FhdblYfbDO13heNI12bFAgBQu1xAMRa1LHd6oShX2IWHlDcyvIr9b9EoXbqQlNtFX-gvGRzwRx5Kebvk47RowBgnKU2AusiPbXn07j4gDHGTnsJCYzNNPn1MbknTpn53W39O_hZ0X9KyXce5-tLmkKY3WLUeXGMO6D4SenhjBBcfTGjhhWkNRNxVKAZzQdCtLHCHXNi8VnlV4DW_L2U.3wApe4GYhPHi5VjZNVBVk7VbwteECL6If-e2e4lARz4&dib_tag=se&keywords=mic&qid=1727425897&sprefix=mic%2Caps%2C349&sr=8-150,189,3.0 out of 5 stars,"2,999",2,"Tomorrow, 28 September",https://m.media-amazon.com/images/I/71w76+0xHgL._AC_UL320_.jpg
"hayden HY-58 Wireless Mic, Microphone, UHF Karaoke Dynamic mic with Type C Rechargeable Receiver & Hand Mike System 6.35mm Jack, 30-50 Meter Cordless Range (Single Microphone)  ",https://amazon.in//hayden-Wireless-Mic-Microphone-Rechargeable/dp/B0BNZK65N2/ref=sr_1_151?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.q49QEllwVnE_w26HB6I1Qh7dGN_15Ssla9wWOQKNhNNvfLnOZq6r3C0yDVoLAyIjxPXItYEj0-QxN_32c4HDzH49FhdblYfbDO13heNI12bFAgBQu1xAMRa1LHd6oShX2IWHlDcyvIr9b9EoXbqQlNtFX-gvGRzwRx5Kebvk47RowBgnKU2AusiPbXn07j4gDHGTnsJCYzNNPn1MbknTpn53W39O_hZ0X9KyXce5-tLmkKY3WLUeXGMO6D4SenhjBBcfTGjhhWkNRNxVKAZzQdCtLHCHXNi8VnlV4DW_L2U.3wApe4GYhPHi5VjZNVBVk7VbwteECL6If-e2e4lARz4&dib_tag=se&keywords=mic&qid=1727425897&sprefix=mic%2Caps%2C349&sr=8-151,"1,614",4.0 out of 5 stars,"3,999",284,"Tomorrow, 28 September",https://m.media-amazon.com/images/I/51easEXJheL._AC_UL320_.jpg
"MAONO Condenser USB Microphone, Professional Studio Recording Mic with 1-Touch Mute and Mic Gain Knob for PC, Singing, Podcast, Gaming, YouTube (AU-PM421 Blue)  ",https://amazon.in//MAONO-Condenser-Microphone-Professional-Recording/dp/B0CF1N4K1Y/ref=sr_1_152?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.q49QEllwVnE_w26HB6I1Qh7dGN_15Ssla9wWOQKNhNNvfLnOZq6r3C0yDVoLAyIjxPXItYEj0-QxN_32c4HDzH49FhdblYfbDO13heNI12bFAgBQu1xAMRa1LHd6oShX2IWHlDcyvIr9b9EoXbqQlNtFX-gvGRzwRx5Kebvk47RowBgnKU2AusiPbXn07j4gDHGTnsJCYzNNPn1MbknTpn53W39O_hZ0X9KyXce5-tLmkKY3WLUeXGMO6D4SenhjBBcfTGjhhWkNRNxVKAZzQdCtLHCHXNi8VnlV4DW_L2U.3wApe4GYhPHi5VjZNVBVk7VbwteECL6If-e2e4lARz4&dib_tag=se&keywords=mic&qid=1727425897&sprefix=mic%2Caps%2C349&sr=8-152,"4,309",4.2 out of 5 stars,"10,599","1,997","Tomorrow, 28 September",https://m.media-amazon.com/images/I/61JnQYX-6xL._AC_UL320_.jpg
"Rode NT-USB Mini Studio Quality USB Unidirectional Microphone for podcasting, Streaming, Musician, Gaming, Voice Over (Black)  ",https://amazon.in//Rode-NT-USB-Studio-quality-Microphone/dp/B084P1CXFD/ref=sr_1_153?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.q49QEllwVnE_w26HB6I1Qh7dGN_15Ssla9wWOQKNhNNvfLnOZq6r3C0yDVoLAyIjxPXItYEj0-QxN_32c4HDzH49FhdblYfbDO13heNI12bFAgBQu1xAMRa1LHd6oShX2IWHlDcyvIr9b9EoXbqQlNtFX-gvGRzwRx5Kebvk47RowBgnKU2AusiPbXn07j4gDHGTnsJCYzNNPn1MbknTpn53W39O_hZ0X9KyXce5-tLmkKY3WLUeXGMO6D4SenhjBBcfTGjhhWkNRNxVKAZzQdCtLHCHXNi8VnlV4DW_L2U.3wApe4GYhPHi5VjZNVBVk7VbwteECL6If-e2e4lARz4&dib_tag=se&keywords=mic&qid=1727425897&sprefix=mic%2Caps%2C349&sr=8-153,"10,039",4.2 out of 5 stars,"12,000","16,584",Sunday 29 September,https://m.media-amazon.com/images/I/51mi31NUkvL._AC_UL320_.jpg
"Maono AU-A04TR USB Condenser Cardioid Microphone Kit with Tripod for Podcast, PC, Gaming, Recording, YouTube, Vlogging  ",https://amazon.in//AU-A04TR-Condenser-Cardioid-Microphone-Sampling/dp/B07WQWBJNC/ref=sr_1_154?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.q49QEllwVnE_w26HB6I1Qh7dGN_15Ssla9wWOQKNhNNvfLnOZq6r3C0yDVoLAyIjxPXItYEj0-QxN_32c4HDzH49FhdblYfbDO13heNI12bFAgBQu1xAMRa1LHd6oShX2IWHlDcyvIr9b9EoXbqQlNtFX-gvGRzwRx5Kebvk47RowBgnKU2AusiPbXn07j4gDHGTnsJCYzNNPn1MbknTpn53W39O_hZ0X9KyXce5-tLmkKY3WLUeXGMO6D4SenhjBBcfTGjhhWkNRNxVKAZzQdCtLHCHXNi8VnlV4DW_L2U.3wApe4GYhPHi5VjZNVBVk7VbwteECL6If-e2e4lARz4&dib_tag=se&keywords=mic&qid=1727425897&sprefix=mic%2Caps%2C349&sr=8-154,"2,739",4.1 out of 5 stars,"3,499","1,307","Tomorrow, 28 September",https://m.media-amazon.com/images/I/5126tFBABGL._AC_UL320_.jpg
"MAONO AU-PM420 USB Podcast Condenser Microphone, Computer Mic with Professional Sound Chipset for Gaming, Streaming, YouTube, Voice Over, Studio, Home Recording  ",https://amazon.in//AU-PM420-Condenser-Microphone-Professional-Streaming/dp/B08CF53PQH/ref=sr_1_155?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.q49QEllwVnE_w26HB6I1Qh7dGN_15Ssla9wWOQKNhNNvfLnOZq6r3C0yDVoLAyIjxPXItYEj0-QxN_32c4HDzH49FhdblYfbDO13heNI12bFAgBQu1xAMRa1LHd6oShX2IWHlDcyvIr9b9EoXbqQlNtFX-gvGRzwRx5Kebvk47RowBgnKU2AusiPbXn07j4gDHGTnsJCYzNNPn1MbknTpn53W39O_hZ0X9KyXce5-tLmkKY3WLUeXGMO6D4SenhjBBcfTGjhhWkNRNxVKAZzQdCtLHCHXNi8VnlV4DW_L2U.3wApe4GYhPHi5VjZNVBVk7VbwteECL6If-e2e4lARz4&dib_tag=se&keywords=mic&qid=1727425897&sprefix=mic%2Caps%2C349&sr=8-155,"4,209",4.2 out of 5 stars,"6,199","1,997","Tomorrow, 28 September",https://m.media-amazon.com/images/I/61GiftXBiCL._AC_UL320_.jpg
"Digitek® (DWM-008 PRO Wireless Microphone & Receiver with Type-C Connector, 2X Mic System, 2.4GHz Frequency, 4Hr Battery, 20m Range, for Android Devices, Ideal for Voice Recording & Live Streaming  ",https://amazon.in//DWM-008-PRO-Microphone-Connector-Frequency/dp/B0D9GWL1B1/ref=sr_1_156?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.q49QEllwVnE_w26HB6I1Qh7dGN_15Ssla9wWOQKNhNNvfLnOZq6r3C0yDVoLAyIjxPXItYEj0-QxN_32c4HDzH49FhdblYfbDO13heNI12bFAgBQu1xAMRa1LHd6oShX2IWHlDcyvIr9b9EoXbqQlNtFX-gvGRzwRx5Kebvk47RowBgnKU2AusiPbXn07j4gDHGTnsJCYzNNPn1MbknTpn53W39O_hZ0X9KyXce5-tLmkKY3WLUeXGMO6D4SenhjBBcfTGjhhWkNRNxVKAZzQdCtLHCHXNi8VnlV4DW_L2U.3wApe4GYhPHi5VjZNVBVk7VbwteECL6If-e2e4lARz4&dib_tag=se&keywords=mic&qid=1727425897&sprefix=mic%2Caps%2C349&sr=8-156,"1,199",N/A,"2,495",N/A,N/A,https://m.media-amazon.com/images/I/71if1eS6ZyL._AC_UL320_.jpg
"DIGIMORE Wireless Microphone System for 2 People, 2.4G Dual Wireless Headset Mics Ideal for Speakers, Voice Amplifier, PA System, Teacher, Tour Guides, Fitness Instructor and Many More (D-352)  ",https://amazon.in//DIGIMORE-Microphone-Amplifier-Instructor-D-352/dp/B0CSZ666RQ/ref=sr_1_157?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.q49QEllwVnE_w26HB6I1Qh7dGN_15Ssla9wWOQKNhNNvfLnOZq6r3C0yDVoLAyIjxPXItYEj0-QxN_32c4HDzH49FhdblYfbDO13heNI12bFAgBQu1xAMRa1LHd6oShX2IWHlDcyvIr9b9EoXbqQlNtFX-gvGRzwRx5Kebvk47RowBgnKU2AusiPbXn07j4gDHGTnsJCYzNNPn1MbknTpn53W39O_hZ0X9KyXce5-tLmkKY3WLUeXGMO6D4SenhjBBcfTGjhhWkNRNxVKAZzQdCtLHCHXNi8VnlV4DW_L2U.3wApe4GYhPHi5VjZNVBVk7VbwteECL6If-e2e4lARz4&dib_tag=se&keywords=mic&qid=1727425897&sprefix=mic%2Caps%2C349&sr=8-157,"3,419",4.0 out of 5 stars,"4,999",77,"Tomorrow, 28 September",https://m.media-amazon.com/images/I/51JSHzoSnoL._AC_UL320_.jpg
"UNIGEN AUDIO UniMic Pro X200 Wireless Microphone, 8-Hour Battery, Lavalier Microphone Noise Reduction, iPhone Microphone for Video Recording, Interview, YouTube, Vlogs  ",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDM5NDk0MjU5OTMzMjgzOjE3Mjc0MjU4OTc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI0MjUxMjE1ODkzMjo6MDo6&url=%2FUNIGEN-AUDIO-UniMic-Pro-X200%2Fdp%2FB0D8Q9WX3L%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.6b372889-cf55-43cb-a668-b70437778c91%253Aamzn1.sym.6b372889-cf55-43cb-a668-b70437778c91%26crid%3D1895KSWNLJ6QB%26cv_ct_cx%3Dmic%26dib%3DeyJ2IjoiMSJ9.URZIofNS9qAa5l7MtD_YxJBuHt_uqGRDM-8LAbet6pRsU5BDgcDmrbU7MGK0Y-fEZ8h-Z9_DTXLtfckGQf_qGw.ARPw2TKBS_MDeMJL-sMRFA0sxJ1sq21jp7KdwDYSwUE%26dib_tag%3Dse%26keywords%3Dmic%26pd_rd_i%3DB0D8Q9WX3L%26pd_rd_r%3D73faff65-7b6c-4de8-a1ab-b6908d72e1e6%26pd_rd_w%3D8LExW%26pd_rd_wg%3DQN62N%26pf_rd_p%3D6b372889-cf55-43cb-a668-b70437778c91%26pf_rd_r%3DFYKVABEJTZXPMYXDV5K4%26qid%3D1727425897%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dmic%252Caps%252C349%26sr%3D1-145-4ba3e910-7cff-45ec-a79c-cfabfc63ebe0-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"2,599",5.0 out of 5 stars,"2,999",3,N/A,https://m.media-amazon.com/images/I/51hiWE0DyQL._AC_UL320_.jpg
"IZI X Dual Channel Wireless Microphone System with ANC Noise Reduction, 360° Sound Capture, 120M Range, 15 Hr Playback, Fast Charging, DSLR & Android iOS Compatible, Suitable for Vlogging & YouTube  ",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDM5NDk0MjU5OTMzMjgzOjE3Mjc0MjU4OTc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDMzMjM2MzcxMDIzMjo6MTo6&url=%2FIZI-Wireless-Microphone-Reduction-Compatible%2Fdp%2FB0D54B5RWF%2Fref%3Dsxin_23_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.6b372889-cf55-43cb-a668-b70437778c91%253Aamzn1.sym.6b372889-cf55-43cb-a668-b70437778c91%26crid%3D1895KSWNLJ6QB%26cv_ct_cx%3Dmic%26dib%3DeyJ2IjoiMSJ9.URZIofNS9qAa5l7MtD_YxJBuHt_uqGRDM-8LAbet6pRsU5BDgcDmrbU7MGK0Y-fEZ8h-Z9_DTXLtfckGQf_qGw.ARPw2TKBS_MDeMJL-sMRFA0sxJ1sq21jp7KdwDYSwUE%26dib_tag%3Dse%26keywords%3Dmic%26pd_rd_i%3DB0D54B5RWF%26pd_rd_r%3D73faff65-7b6c-4de8-a1ab-b6908d72e1e6%26pd_rd_w%3D8LExW%26pd_rd_wg%3DQN62N%26pf_rd_p%3D6b372889-cf55-43cb-a668-b70437778c91%26pf_rd_r%3DFYKVABEJTZXPMYXDV5K4%26qid%3D1727425897%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dmic%252Caps%252C349%26sr%3D1-146-4ba3e910-7cff-45ec-a79c-cfabfc63ebe0-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"3,919",4.5 out of 5 stars,"8,990",24,N/A,https://m.media-amazon.com/images/I/611iDF6UXDL._AC_UL320_.jpg
